event_code,gid,key,wrong
057-Sign formal agreement,154,AFP_ENG_20090402.0452.cameo.xml_057_1,
057-Sign formal agreement,154,AFP_ENG_20090402.0452.cameo.xml_057_0,
057-Sign formal agreement,201,APW_ENG_20090323.0096.cameo.xml_057_1,
057-Sign formal agreement,201,APW_ENG_20090323.0096.cameo.xml_057_0,
057-Sign formal agreement,183,AFP_ENG_20090323.0076.cameo.xml_057_5,
057-Sign formal agreement,183,AFP_ENG_20090323.0076.cameo.xml_057_6,
057-Sign formal agreement,156,AFP_ENG_20090330.0342.cameo.xml_057_1,
057-Sign formal agreement,156,AFP_ENG_20090330.0342.cameo.xml_057_0,
057-Sign formal agreement,157,AFP_ENG_20090318.0662.cameo.xml_057_4,
057-Sign formal agreement,157,AFP_ENG_20090318.0662.cameo.xml_057_0,
057-Sign formal agreement,146,AFP_ENG_20090417.0361.cameo.xml_057_3,
057-Sign formal agreement,146,AFP_ENG_20090417.0361.cameo.xml_057_0,
057-Sign formal agreement,205,AFP_ENG_20090417.0361.cameo.xml_057_4,
057-Sign formal agreement,205,AFP_ENG_20090417.0361.cameo.xml_057_1,
057-Sign formal agreement,145,AFP_ENG_20090417.0361.cameo.xml_057_5,
057-Sign formal agreement,145,AFP_ENG_20090417.0361.cameo.xml_057_2,
057-Sign formal agreement,187,APW_ENG_20090418.0546.cameo.xml_057_1,
057-Sign formal agreement,187,APW_ENG_20090418.0546.cameo.xml_057_5,
057-Sign formal agreement,186,AFP_ENG_20090403.0460.cameo.xml_057_0,
057-Sign formal agreement,186,AFP_ENG_20090403.0460.cameo.xml_057_1,
057-Sign formal agreement,149,AFP_ENG_20090323.0206.cameo.xml_057_0,
057-Sign formal agreement,149,AFP_ENG_20090324.0038.cameo.xml_057_1,
057-Sign formal agreement,149,AFP_ENG_20090323.0206.cameo.xml_057_2,
057-Sign formal agreement,149,AFP_ENG_20090324.0038.cameo.xml_057_3,
057-Sign formal agreement,150,AFP_ENG_20090323.0206.cameo.xml_057_1,
057-Sign formal agreement,150,AFP_ENG_20090323.0206.cameo.xml_057_3,
057-Sign formal agreement,151,AFP_ENG_20090408.0824.cameo.xml_057_8,
057-Sign formal agreement,151,AFP_ENG_20090409.0547.cameo.xml_057_2,
057-Sign formal agreement,151,AFP_ENG_20090408.0824.cameo.xml_057_9,
057-Sign formal agreement,151,AFP_ENG_20090409.0547.cameo.xml_057_1,
057-Sign formal agreement,152,AFP_ENG_20090409.0557.cameo.xml_057_10,
057-Sign formal agreement,152,AFP_ENG_20090409.0557.cameo.xml_057_16,
057-Sign formal agreement,152,AFP_ENG_20090409.0557.cameo.xml_057_13,
057-Sign formal agreement,152,AFP_ENG_20090409.0557.cameo.xml_057_17,
057-Sign formal agreement,152,AFP_ENG_20090409.0557.cameo.xml_057_14,
057-Sign formal agreement,152,AFP_ENG_20090409.0557.cameo.xml_057_11,
057-Sign formal agreement,152,AFP_ENG_20090409.0557.cameo.xml_057_19,
057-Sign formal agreement,152,AFP_ENG_20090409.0557.cameo.xml_057_9,
057-Sign formal agreement,152,AFP_ENG_20090409.0557.cameo.xml_057_12,
057-Sign formal agreement,152,AFP_ENG_20090409.0557.cameo.xml_057_18,
057-Sign formal agreement,152,AFP_ENG_20090409.0557.cameo.xml_057_8,
057-Sign formal agreement,152,AFP_ENG_20090409.0557.cameo.xml_057_15,
057-Sign formal agreement,153,AFP_ENG_20090414.0519.cameo.xml_057_0,
057-Sign formal agreement,153,AFP_ENG_20090414.0519.cameo.xml_057_1,
057-Sign formal agreement,207,APW_ENG_20090313.0620.cameo.xml_057_0,
057-Sign formal agreement,207,APW_ENG_20090313.0620.cameo.xml_057_1,
057-Sign formal agreement,155,APW_ENG_20090323.0653.cameo.xml_057_0,
057-Sign formal agreement,155,APW_ENG_20090323.0653.cameo.xml_057_2,
057-Sign formal agreement,,AFP_ENG_20090427.0284.cameo.xml_057_0,
057-Sign formal agreement,,AFP_ENG_20090430.0609.cameo.xml_057_7,yes
057-Sign formal agreement,,APW_ENG_20090324.1376.cameo.xml_057_2,yes
057-Sign formal agreement,,AFP_ENG_20090427.0374.cameo.xml_057_2,yes
057-Sign formal agreement,,APW_ENG_20090327.0004.cameo.xml_057_0,yes
057-Sign formal agreement,,APW_ENG_20090418.0546.cameo.xml_057_2,yes
057-Sign formal agreement,,APW_ENG_20090327.0004.cameo.xml_057_3,yes
057-Sign formal agreement,,AFP_ENG_20090430.0609.cameo.xml_057_10,yes
057-Sign formal agreement,,AFP_ENG_20090312.0855.cameo.xml_057_2,
057-Sign formal agreement,,AFP_ENG_20090325.0179.cameo.xml_057_7,yes
057-Sign formal agreement,,APW_ENG_20090324.0497.cameo.xml_057_5,yes
057-Sign formal agreement,,AFP_ENG_20090427.0374.cameo.xml_057_4,yes
057-Sign formal agreement,,APW_ENG_20090324.0497.cameo.xml_057_3,yes
057-Sign formal agreement,,APW_ENG_20090319.1375.cameo.xml_057_1,yes
057-Sign formal agreement,,AFP_ENG_20090420.0351.cameo.xml_057_1,yes
057-Sign formal agreement,,AFP_ENG_20090420.0351.cameo.xml_057_2,yes
057-Sign formal agreement,,APW_ENG_20090324.1376.cameo.xml_057_3,yes
057-Sign formal agreement,,APW_ENG_20090418.0546.cameo.xml_057_3,yes
057-Sign formal agreement,,AFP_ENG_20090325.0179.cameo.xml_057_9,yes
057-Sign formal agreement,,APW_ENG_20090319.1375.cameo.xml_057_2,yes
"050-Engage in diplomatic cooperation, not specified elsewhere",136,APW_ENG_20090429.1774.cameo.xml_050_3,yes
"050-Engage in diplomatic cooperation, not specified elsewhere",136,APW_ENG_20090429.1774.cameo.xml_050_2,
"050-Engage in diplomatic cooperation, not specified elsewhere",138,APW_ENG_20090421.1047.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",138,APW_ENG_20090421.1047.cameo.xml_050_3,
"050-Engage in diplomatic cooperation, not specified elsewhere",138,APW_ENG_20090421.1047.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",138,APW_ENG_20090421.1047.cameo.xml_050_2,
"050-Engage in diplomatic cooperation, not specified elsewhere",137,AFP_ENG_20090415.0451.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",137,APW_ENG_20090402.0865.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",140,AFP_ENG_20090429.0297.cameo.xml_050_2,
"050-Engage in diplomatic cooperation, not specified elsewhere",140,AFP_ENG_20090429.0297.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",140,AFP_ENG_20090429.0297.cameo.xml_050_3,
"050-Engage in diplomatic cooperation, not specified elsewhere",139,APW_ENG_20090405.0303.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",139,APW_ENG_20090405.0303.cameo.xml_050_3,
"050-Engage in diplomatic cooperation, not specified elsewhere",142,AFP_ENG_20090407.0026.cameo.xml_050_10,
"050-Engage in diplomatic cooperation, not specified elsewhere",142,APW_ENG_20090418.0757.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",142,APW_ENG_20090418.0757.cameo.xml_050_2,
"050-Engage in diplomatic cooperation, not specified elsewhere",141,APW_ENG_20090323.0410.cameo.xml_050_2,
"050-Engage in diplomatic cooperation, not specified elsewhere",141,APW_ENG_20090323.0410.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",144,AFP_ENG_20090417.0251.cameo.xml_050_5,
"050-Engage in diplomatic cooperation, not specified elsewhere",144,AFP_ENG_20090417.0251.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",143,AFP_ENG_20090430.0519.cameo.xml_050_5,
"050-Engage in diplomatic cooperation, not specified elsewhere",143,AFP_ENG_20090430.0519.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",129,AFP_ENG_20090430.0189.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",129,NYT_ENG_20090326.0203.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",129,NYT_ENG_20090326.0203.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",128,APW_ENG_20090405.0813.cameo.xml_050_3,
"050-Engage in diplomatic cooperation, not specified elsewhere",128,APW_ENG_20090405.0813.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",131,AFP_ENG_20090430.0409.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",131,AFP_ENG_20090430.0409.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",130,APW_ENG_20090322.0316.cameo.xml_050_2,
"050-Engage in diplomatic cooperation, not specified elsewhere",130,APW_ENG_20090322.0359.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",133,AFP_ENG_20090306.0427.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",133,AFP_ENG_20090428.0219.cameo.xml_050_5,
"050-Engage in diplomatic cooperation, not specified elsewhere",133,APW_ENG_20090307.0287.cameo.xml_050_10,
"050-Engage in diplomatic cooperation, not specified elsewhere",133,APW_ENG_20090430.1026.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",132,AFP_ENG_20090405.0417.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",132,AFP_ENG_20090407.0226.cameo.xml_050_3,
"050-Engage in diplomatic cooperation, not specified elsewhere",132,AFP_ENG_20090408.0274.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",135,APW_ENG_20090311.1503.cameo.xml_050_3,
"050-Engage in diplomatic cooperation, not specified elsewhere",135,APW_ENG_20090311.1503.cameo.xml_050_2,
"050-Engage in diplomatic cooperation, not specified elsewhere",134,AFP_ENG_20090408.0094.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",134,AFP_ENG_20090408.0094.cameo.xml_050_5,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090304.0520.cameo.xml_050_0,yes
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090308.0369.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090310.0611.cameo.xml_050_2,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090312.0105.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090318.0502.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090319.0209.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090319.0709.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090319.0849.cameo.xml_050_2,yes
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090324.0568.cameo.xml_050_2,yes
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090330.0172.cameo.xml_050_3,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090401.0296.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090402.0842.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090406.0586.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090411.0377.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090420.0411.cameo.xml_050_0,yes
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090420.0591.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090422.0348.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090424.0041.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,AFP_ENG_20090428.0229.cameo.xml_050_2,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090301.0757.cameo.xml_050_5,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090302.0588.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090311.0753.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090313.0918.cameo.xml_050_6,yes
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090314.0204.cameo.xml_050_2,yes
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090317.1051.cameo.xml_050_3,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090318.0060.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090318.1530.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090324.0536.cameo.xml_050_2,yes
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090401.1330.cameo.xml_050_3,yes
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090402.0849.cameo.xml_050_5,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090403.1171.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090408.0461.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090412.0289.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090418.0568.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090420.0490.cameo.xml_050_0,yes
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090420.1156.cameo.xml_050_4,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090422.1501.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090423.1548.cameo.xml_050_3,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090424.0027.cameo.xml_050_2,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090427.0750.cameo.xml_050_6,
"050-Engage in diplomatic cooperation, not specified elsewhere",,APW_ENG_20090429.1300.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",,NYT_ENG_20090304.0039.cameo.xml_050_9,
"050-Engage in diplomatic cooperation, not specified elsewhere",,NYT_ENG_20090307.0038.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,NYT_ENG_20090318.0066.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,NYT_ENG_20090327.0043.cameo.xml_050_1,
"050-Engage in diplomatic cooperation, not specified elsewhere",,NYT_ENG_20090328.0090.cameo.xml_050_2,
"050-Engage in diplomatic cooperation, not specified elsewhere",,NYT_ENG_20090419.0092.cameo.xml_050_1,yes
"050-Engage in diplomatic cooperation, not specified elsewhere",,NYT_ENG_20090420.0067.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,NYT_ENG_20090420.0218.cameo.xml_050_0,
"050-Engage in diplomatic cooperation, not specified elsewhere",,NYT_ENG_20090423.0074.cameo.xml_050_3,
"050-Engage in diplomatic cooperation, not specified elsewhere",,NYT_ENG_20090427.0065.cameo.xml_050_6,
"050-Engage in diplomatic cooperation, not specified elsewhere",,NYT_ENG_20090428.0149.cameo.xml_050_5,
046-Engage in negotiation,84,AFP_ENG_20090424.0701.cameo.xml_046_5,
046-Engage in negotiation,84,AFP_ENG_20090424.0701.cameo.xml_046_2,
046-Engage in negotiation,86,AFP_ENG_20090309.0348.cameo.xml_046_11,
046-Engage in negotiation,86,AFP_ENG_20090309.0348.cameo.xml_046_7,
046-Engage in negotiation,85,APW_ENG_20090330.1077.cameo.xml_046_3,
046-Engage in negotiation,85,APW_ENG_20090330.1077.cameo.xml_046_1,
046-Engage in negotiation,88,AFP_ENG_20090428.0209.cameo.xml_046_1,
046-Engage in negotiation,88,AFP_ENG_20090428.0209.cameo.xml_046_3,
046-Engage in negotiation,87,AFP_ENG_20090316.0264.cameo.xml_046_1,
046-Engage in negotiation,87,AFP_ENG_20090315.0394.cameo.xml_046_1,
046-Engage in negotiation,87,AFP_ENG_20090315.0374.cameo.xml_046_2,
046-Engage in negotiation,87,AFP_ENG_20090316.0264.cameo.xml_046_2,
046-Engage in negotiation,87,AFP_ENG_20090315.0394.cameo.xml_046_3,
046-Engage in negotiation,87,AFP_ENG_20090315.0374.cameo.xml_046_4,
046-Engage in negotiation,90,AFP_ENG_20090425.0198.cameo.xml_046_6,
046-Engage in negotiation,90,AFP_ENG_20090425.0198.cameo.xml_046_5,
046-Engage in negotiation,90,AFP_ENG_20090425.0198.cameo.xml_046_7,
046-Engage in negotiation,90,AFP_ENG_20090425.0198.cameo.xml_046_11,
046-Engage in negotiation,90,AFP_ENG_20090425.0198.cameo.xml_046_10,
046-Engage in negotiation,90,AFP_ENG_20090425.0198.cameo.xml_046_12,
046-Engage in negotiation,89,AFP_ENG_20090307.0360.cameo.xml_046_4,
046-Engage in negotiation,89,AFP_ENG_20090307.0280.cameo.xml_046_4,
046-Engage in negotiation,89,AFP_ENG_20090307.0360.cameo.xml_046_3,
046-Engage in negotiation,89,APW_ENG_20090307.0727.cameo.xml_046_3,
046-Engage in negotiation,89,AFP_ENG_20090307.0360.cameo.xml_046_8,
046-Engage in negotiation,89,APW_ENG_20090307.0727.cameo.xml_046_8,
046-Engage in negotiation,89,AFP_ENG_20090307.0280.cameo.xml_046_6,
046-Engage in negotiation,89,AFP_ENG_20090307.0360.cameo.xml_046_7,
046-Engage in negotiation,92,AFP_ENG_20090305.0615.cameo.xml_046_0,
046-Engage in negotiation,92,AFP_ENG_20090305.0615.cameo.xml_046_2,
046-Engage in negotiation,91,APW_ENG_20090404.0376.cameo.xml_046_10,
046-Engage in negotiation,91,APW_ENG_20090404.0376.cameo.xml_046_5,
046-Engage in negotiation,91,APW_ENG_20090404.0376.cameo.xml_046_6,
046-Engage in negotiation,91,APW_ENG_20090404.0376.cameo.xml_046_9,
046-Engage in negotiation,107,AFP_ENG_20090310.0611.cameo.xml_046_1,
046-Engage in negotiation,107,AFP_ENG_20090310.0611.cameo.xml_046_3,
046-Engage in negotiation,106,AFP_ENG_20090330.0382.cameo.xml_046_1,
046-Engage in negotiation,106,AFP_ENG_20090330.0382.cameo.xml_046_0,
046-Engage in negotiation,109,AFP_ENG_20090423.0701.cameo.xml_046_2,
046-Engage in negotiation,109,AFP_ENG_20090423.0701.cameo.xml_046_3,
046-Engage in negotiation,108,AFP_ENG_20090409.0337.cameo.xml_046_0,
046-Engage in negotiation,108,AFP_ENG_20090409.0337.cameo.xml_046_4,
046-Engage in negotiation,111,AFP_ENG_20090423.0091.cameo.xml_046_5,
046-Engage in negotiation,111,AFP_ENG_20090423.0091.cameo.xml_046_2,
046-Engage in negotiation,110,AFP_ENG_20090427.0144.cameo.xml_046_3,
046-Engage in negotiation,110,AFP_ENG_20090427.0144.cameo.xml_046_2,
046-Engage in negotiation,113,APW_ENG_20090304.0754.cameo.xml_046_1,
046-Engage in negotiation,113,APW_ENG_20090304.0754.cameo.xml_046_2,
046-Engage in negotiation,113,APW_ENG_20090304.0754.cameo.xml_046_3,
046-Engage in negotiation,113,APW_ENG_20090304.0754.cameo.xml_046_4,
046-Engage in negotiation,113,APW_ENG_20090304.0754.cameo.xml_046_5,
046-Engage in negotiation,113,APW_ENG_20090304.0754.cameo.xml_046_6,
046-Engage in negotiation,112,APW_ENG_20090318.1148.cameo.xml_046_6,
046-Engage in negotiation,112,APW_ENG_20090319.0248.cameo.xml_046_3,
046-Engage in negotiation,112,APW_ENG_20090318.1148.cameo.xml_046_8,
046-Engage in negotiation,112,APW_ENG_20090319.0248.cameo.xml_046_4,
046-Engage in negotiation,115,AFP_ENG_20090407.0226.cameo.xml_046_12,
046-Engage in negotiation,115,AFP_ENG_20090407.0226.cameo.xml_046_2,
046-Engage in negotiation,115,AFP_ENG_20090407.0226.cameo.xml_046_11,
046-Engage in negotiation,115,AFP_ENG_20090407.0226.cameo.xml_046_1,
046-Engage in negotiation,114,APW_ENG_20090401.1330.cameo.xml_046_1,
046-Engage in negotiation,114,APW_ENG_20090401.1330.cameo.xml_046_5,
046-Engage in negotiation,72,APW_ENG_20090323.0472.cameo.xml_046_2,
046-Engage in negotiation,72,APW_ENG_20090323.0472.cameo.xml_046_3,
046-Engage in negotiation,72,APW_ENG_20090323.0472.cameo.xml_046_7,
046-Engage in negotiation,72,APW_ENG_20090323.0472.cameo.xml_046_8,
046-Engage in negotiation,73,AFP_ENG_20090301.0517.cameo.xml_046_3,
046-Engage in negotiation,73,AFP_ENG_20090301.0517.cameo.xml_046_1,
046-Engage in negotiation,74,APW_ENG_20090419.0678.cameo.xml_046_6,
046-Engage in negotiation,74,APW_ENG_20090419.0678.cameo.xml_046_5,
046-Engage in negotiation,74,APW_ENG_20090419.0678.cameo.xml_046_7,
046-Engage in negotiation,74,APW_ENG_20090410.0492.cameo.xml_046_2,
046-Engage in negotiation,74,APW_ENG_20090419.0678.cameo.xml_046_1,
046-Engage in negotiation,74,APW_ENG_20090419.0678.cameo.xml_046_2,
046-Engage in negotiation,74,APW_ENG_20090419.0678.cameo.xml_046_3,
046-Engage in negotiation,74,APW_ENG_20090410.0492.cameo.xml_046_1,
046-Engage in negotiation,75,AFP_ENG_20090308.0249.cameo.xml_046_3,
046-Engage in negotiation,75,AFP_ENG_20090308.0249.cameo.xml_046_2,
046-Engage in negotiation,69,NYT_ENG_20090429.0121.cameo.xml_046_3,
046-Engage in negotiation,69,NYT_ENG_20090429.0121.cameo.xml_046_2,
046-Engage in negotiation,70,APW_ENG_20090322.0510.cameo.xml_046_3,
046-Engage in negotiation,70,APW_ENG_20090322.0510.cameo.xml_046_1,
046-Engage in negotiation,70,APW_ENG_20090322.0510.cameo.xml_046_2,
046-Engage in negotiation,70,APW_ENG_20090322.0510.cameo.xml_046_4,
046-Engage in negotiation,71,AFP_ENG_20090326.0092.cameo.xml_046_3,
046-Engage in negotiation,71,AFP_ENG_20090326.0122.cameo.xml_046_2,
046-Engage in negotiation,71,AFP_ENG_20090417.0651.cameo.xml_046_1,
046-Engage in negotiation,71,AFP_ENG_20090326.0092.cameo.xml_046_2,
046-Engage in negotiation,71,AFP_ENG_20090326.0122.cameo.xml_046_1,
046-Engage in negotiation,71,AFP_ENG_20090417.0651.cameo.xml_046_0,
046-Engage in negotiation,80,APW_ENG_20090330.0735.cameo.xml_046_3,
046-Engage in negotiation,80,AFP_ENG_20090307.0300.cameo.xml_046_9,
046-Engage in negotiation,80,APW_ENG_20090330.0735.cameo.xml_046_2,
046-Engage in negotiation,80,AFP_ENG_20090307.0300.cameo.xml_046_6,
046-Engage in negotiation,117,APW_ENG_20090417.0595.cameo.xml_046_4,
046-Engage in negotiation,117,APW_ENG_20090417.0595.cameo.xml_046_7,
046-Engage in negotiation,116,AFP_ENG_20090331.0380.cameo.xml_046_5,
046-Engage in negotiation,116,AFP_ENG_20090331.0380.cameo.xml_046_6,
046-Engage in negotiation,116,AFP_ENG_20090331.0380.cameo.xml_046_1,
046-Engage in negotiation,116,AFP_ENG_20090331.0380.cameo.xml_046_2,
046-Engage in negotiation,125,AFP_ENG_20090326.0182.cameo.xml_046_0,
046-Engage in negotiation,125,AFP_ENG_20090326.0182.cameo.xml_046_2,
046-Engage in negotiation,122,AFP_ENG_20090403.0040.cameo.xml_046_2,
046-Engage in negotiation,122,AFP_ENG_20090403.0040.cameo.xml_046_4,
046-Engage in negotiation,121,AFP_ENG_20090330.0622.cameo.xml_046_5,
046-Engage in negotiation,121,AFP_ENG_20090330.0622.cameo.xml_046_2,
046-Engage in negotiation,120,AFP_ENG_20090405.0197.cameo.xml_046_4,
046-Engage in negotiation,120,AFP_ENG_20090405.0197.cameo.xml_046_2,
046-Engage in negotiation,119,APW_ENG_20090402.0849.cameo.xml_046_12,
046-Engage in negotiation,119,APW_ENG_20090401.1197.cameo.xml_046_9,
046-Engage in negotiation,119,APW_ENG_20090401.1456.cameo.xml_046_9,
046-Engage in negotiation,119,APW_ENG_20090402.0849.cameo.xml_046_4,
046-Engage in negotiation,119,APW_ENG_20090401.1197.cameo.xml_046_8,
046-Engage in negotiation,119,APW_ENG_20090401.1456.cameo.xml_046_15,
046-Engage in negotiation,118,AFP_ENG_20090305.0795.cameo.xml_046_1,
046-Engage in negotiation,118,AFP_ENG_20090305.0795.cameo.xml_046_0,
046-Engage in negotiation,99,AFP_ENG_20090405.0537.cameo.xml_046_8,
046-Engage in negotiation,99,AFP_ENG_20090405.0537.cameo.xml_046_2,
046-Engage in negotiation,95,AFP_ENG_20090312.0355.cameo.xml_046_2,
046-Engage in negotiation,95,AFP_ENG_20090312.0355.cameo.xml_046_5,
046-Engage in negotiation,82,APW_ENG_20090324.0328.cameo.xml_046_2,
046-Engage in negotiation,82,APW_ENG_20090324.0328.cameo.xml_046_4,
046-Engage in negotiation,83,APW_ENG_20090401.1197.cameo.xml_046_10,
046-Engage in negotiation,83,APW_ENG_20090401.1197.cameo.xml_046_14,
046-Engage in negotiation,55,AFP_ENG_20090428.0619.cameo.xml_046_0,
046-Engage in negotiation,55,AFP_ENG_20090428.0619.cameo.xml_046_1,
046-Engage in negotiation,81,APW_ENG_20090317.0597.cameo.xml_046_4,
046-Engage in negotiation,81,APW_ENG_20090317.0597.cameo.xml_046_7,
046-Engage in negotiation,78,APW_ENG_20090307.0165.cameo.xml_046_1,
046-Engage in negotiation,78,APW_ENG_20090307.0165.cameo.xml_046_8,
046-Engage in negotiation,79,NYT_ENG_20090417.0041.cameo.xml_046_8,
046-Engage in negotiation,79,NYT_ENG_20090417.0041.cameo.xml_046_5,
046-Engage in negotiation,76,AFP_ENG_20090324.0048.cameo.xml_046_6,
046-Engage in negotiation,76,AFP_ENG_20090324.0048.cameo.xml_046_2,
046-Engage in negotiation,77,APW_ENG_20090313.0918.cameo.xml_046_5,
046-Engage in negotiation,77,APW_ENG_20090313.0918.cameo.xml_046_16,
046-Engage in negotiation,62,AFP_ENG_20090410.0119.cameo.xml_046_8,
046-Engage in negotiation,62,AFP_ENG_20090410.0119.cameo.xml_046_4,
046-Engage in negotiation,56,AFP_ENG_20090325.0809.cameo.xml_046_9,
046-Engage in negotiation,56,AFP_ENG_20090325.0809.cameo.xml_046_5,
046-Engage in negotiation,94,NYT_ENG_20090428.0191.cameo.xml_046_1,
046-Engage in negotiation,94,NYT_ENG_20090428.0191.cameo.xml_046_2,
046-Engage in negotiation,68,APW_ENG_20090307.0391.cameo.xml_046_6,
046-Engage in negotiation,68,APW_ENG_20090307.0391.cameo.xml_046_4,
046-Engage in negotiation,54,NYT_ENG_20090408.0108.cameo.xml_046_29,
046-Engage in negotiation,54,NYT_ENG_20090408.0108.cameo.xml_046_28,
046-Engage in negotiation,54,NYT_ENG_20090408.0108.cameo.xml_046_32,
046-Engage in negotiation,54,NYT_ENG_20090408.0108.cameo.xml_046_33,
046-Engage in negotiation,54,NYT_ENG_20090408.0108.cameo.xml_046_30,
046-Engage in negotiation,54,NYT_ENG_20090408.0108.cameo.xml_046_31,
046-Engage in negotiation,123,NYT_ENG_20090428.0149.cameo.xml_046_4,
046-Engage in negotiation,123,NYT_ENG_20090428.0149.cameo.xml_046_11,
046-Engage in negotiation,126,AFP_ENG_20090331.0180.cameo.xml_046_0,
046-Engage in negotiation,126,AFP_ENG_20090331.0180.cameo.xml_046_1,
046-Engage in negotiation,105,AFP_ENG_20090409.0357.cameo.xml_046_6,
